application_id,age,income,employment_length,loan_amount,loan_purpose,debt_to_income,credit_history_length,num_credit_lines,utilization_rate,home_ownership,num_delinquencies,default
APP0000332,39,25319,12,11002,home_improvement,0.217,11,9,55.2,RENT,2,0
APP0000333,44,29520,1,13801,wedding,0.144,12,8,14.4,MORTGAGE,0,0
APP0000334,53,64696,24,11888,car,0.29,1,4,12.5,MORTGAGE,0,0
APP0000335,21,37776,0,8603,major_purchase,0.214,2,2,34.8,RENT,3,0
APP0000336,55,44376,5,17557,car,0.275,17,7,19.3,RENT,0,0
APP0000337,56,20000,34,4055,major_purchase,0.196,1,6,22.1,MORTGAGE,1,0
APP0000338,50,62440,23,11485,home_improvement,0.168,4,2,43.7,MORTGAGE,0,0
APP0000339,38,153984,15,153617,home_improvement,0.256,0,2,40.2,RENT,0,0
APP0000340,21,47453,0,18690,vacation,0.337,2,2,50.2,OWN,3,1
APP0000341,24,25644,3,3176,vacation,0.184,0,4,45.6,MORTGAGE,0,1
APP0000342,21,31502,0,10658,debt_consolidation,0.316,0,5,35.9,MORTGAGE,1,0
APP0000343,40,67013,1,22330,medical,0.118,15,6,34.7,RENT,1,0
APP0000344,27,33186,7,19784,vacation,0.192,6,2,23.5,MORTGAGE,2,1
APP0000345,22,73452,0,39434,wedding,0.237,1,3,23.2,MORTGAGE,3,1
APP0000346,34,57587,15,15532,vacation,0.195,1,1,4.7,OWN,0,0
APP0000347,53,65966,10,18156,home_improvement,0.148,4,7,2.8,RENT,1,0
APP0000348,36,45075,3,12601,car,0.268,16,10,56.7,RENT,1,1
APP0000349,29,41765,1,14717,medical,0.176,5,5,9.2,RENT,0,0
APP0000350,49,37049,27,17253,debt_consolidation,0.281,16,3,14.8,RENT,0,0
APP0000351,21,42129,2,21905,wedding,0.308,2,4,20.5,MORTGAGE,0,0
APP0000352,31,64285,2,14827,home_improvement,0.13,1,3,45.6,RENT,1,0
APP0000353,29,40617,1,9911,other,0.268,10,7,50.4,MORTGAGE,2,1
APP0000354,46,44541,3,9114,home_improvement,0.162,23,9,41.8,OWN,0,0
APP0000355,28,53579,1,13625,other,0.107,7,6,41.7,RENT,1,1
APP0000356,50,53558,16,15255,major_purchase,0.098,10,4,66.7,MORTGAGE,0,0
APP0000357,37,36386,3,8414,wedding,0.192,15,6,12.9,MORTGAGE,1,0
APP0000358,33,99557,2,27282,major_purchase,0.215,4,3,34.1,OWN,0,0
APP0000359,34,59513,2,8857,home_improvement,0.239,5,4,12.8,RENT,0,0
APP0000360,31,30668,1,8711,vacation,0.089,3,3,24.1,RENT,1,0
APP0000361,48,155923,10,103883,major_purchase,0.235,5,7,29.2,MORTGAGE,0,0
APP0000362,59,37040,27,13790,major_purchase,0.144,27,10,43.2,RENT,0,0
APP0000363,42,69938,0,44393,car,0.209,0,4,6.9,RENT,0,1
APP0000364,42,61308,3,15492,other,0.201,5,1,22.6,MORTGAGE,0,0
APP0000365,37,41944,12,9528,debt_consolidation,0.255,3,2,26.6,MORTGAGE,0,0
APP0000366,38,36302,5,21428,car,0.221,12,3,70.5,MORTGAGE,2,0
APP0000367,35,72665,14,26149,major_purchase,0.162,15,6,19.1,MORTGAGE,1,1
APP0000368,53,43930,14,4657,medical,0.088,13,5,41.7,MORTGAGE,0,0
APP0000369,46,52854,18,30714,car,0.242,6,1,13.5,RENT,0,0
APP0000370,37,73386,6,19991,home_improvement,0.252,5,2,20.0,MORTGAGE,0,0
APP0000371,48,126618,18,46922,vacation,0.174,5,5,50.4,RENT,0,0
APP0000372,25,46900,2,29899,home_improvement,0.223,3,2,18.4,MORTGAGE,0,0
APP0000373,39,60198,14,30202,home_improvement,0.343,5,7,8.6,MORTGAGE,0,0
APP0000374,33,69909,2,52597,debt_consolidation,0.392,8,6,21.4,RENT,0,0
APP0000375,38,67689,5,24342,wedding,0.21,14,4,50.5,RENT,0,1
APP0000376,65,47162,15,13238,other,0.41,30,11,29.3,OWN,0,0
APP0000377,25,74404,4,18558,home_improvement,0.083,6,4,36.6,RENT,2,0
APP0000378,45,97382,12,31515,debt_consolidation,0.19,9,3,44.4,MORTGAGE,1,0
APP0000379,32,51396,7,25514,major_purchase,0.272,7,5,49.6,MORTGAGE,0,0
APP0000380,50,69335,13,13591,wedding,0.242,18,8,29.5,MORTGAGE,0,0
APP0000381,42,44773,12,27199,other,0.386,21,10,5.7,OWN,0,0
APP0000382,30,34928,7,3908,other,0.169,0,6,23.5,RENT,1,0
APP0000383,56,38240,6,11024,car,0.095,31,12,17.6,RENT,0,1
APP0000384,32,32504,2,8110,car,0.196,9,5,40.7,RENT,2,1
APP0000385,48,85836,2,14741,car,0.286,24,19,16.1,MORTGAGE,0,1
APP0000386,51,47075,8,9697,wedding,0.117,23,15,39.2,MORTGAGE,1,0
APP0000387,48,45511,9,10868,major_purchase,0.174,16,5,43.4,OWN,2,0
APP0000388,44,108914,23,21993,debt_consolidation,0.237,10,6,26.5,MORTGAGE,0,0
APP0000389,33,69276,12,44447,major_purchase,0.286,9,11,31.1,OWN,2,1
APP0000390,35,20744,7,7782,medical,0.16,1,3,50.5,RENT,4,1
APP0000391,42,32273,10,9077,debt_consolidation,0.167,2,5,37.3,RENT,0,0
APP0000392,37,107995,5,28994,other,0.128,9,2,23.4,MORTGAGE,1,0
APP0000393,31,55385,6,7218,major_purchase,0.271,7,6,5.5,MORTGAGE,0,0
APP0000394,38,200976,9,68949,home_improvement,0.263,7,4,30.4,MORTGAGE,0,0
APP0000395,28,99911,4,16647,home_improvement,0.221,0,4,44.3,OWN,1,0
APP0000396,28,77027,6,18293,vacation,0.093,1,3,37.2,RENT,1,0
APP0000397,21,126531,2,25005,debt_consolidation,0.1,1,1,15.1,RENT,1,1
APP0000398,52,49893,22,10955,car,0.158,3,7,18.8,MORTGAGE,1,0
APP0000399,55,80165,27,68421,car,0.279,35,12,26.8,MORTGAGE,1,0
APP0000400,21,57103,0,24989,wedding,0.318,2,5,58.5,RENT,3,0
APP0000401,42,20000,11,4494,home_improvement,0.245,5,3,53.8,MORTGAGE,0,1
APP0000402,26,57276,0,22974,major_purchase,0.229,5,2,16.5,RENT,2,0
APP0000403,48,59012,21,32743,vacation,0.223,4,3,24.2,RENT,0,0
APP0000404,48,119719,6,22541,debt_consolidation,0.153,16,12,44.4,MORTGAGE,0,0
APP0000405,65,96073,16,66033,major_purchase,0.358,35,14,25.3,RENT,1,0
APP0000406,35,80643,15,33196,vacation,0.235,12,5,10.0,MORTGAGE,0,0
APP0000407,49,56075,28,23925,medical,0.251,2,2,30.5,RENT,0,0
APP0000408,21,40990,2,9186,medical,0.196,1,6,14.2,RENT,2,0
APP0000409,50,45290,9,9215,medical,0.121,24,10,15.9,RENT,0,0
APP0000410,31,48055,0,7457,other,0.234,9,6,36.6,RENT,1,0
APP0000411,24,41100,5,9647,debt_consolidation,0.099,0,2,35.1,MORTGAGE,1,0
APP0000412,59,126805,29,46565,home_improvement,0.325,21,13,13.5,MORTGAGE,1,1
APP0000413,21,101673,1,43898,major_purchase,0.134,0,3,6.8,MORTGAGE,3,0
APP0000414,36,27291,5,10817,major_purchase,0.412,7,3,14.2,RENT,0,0
APP0000415,34,53914,11,9517,car,0.084,15,3,36.9,RENT,1,0
APP0000416,38,53626,18,21585,wedding,0.197,1,1,7.3,MORTGAGE,0,0
APP0000417,53,117213,25,27904,debt_consolidation,0.123,19,10,29.4,MORTGAGE,1,0
APP0000418,30,62404,7,23614,wedding,0.213,10,7,28.8,OWN,0,0
APP0000419,45,42740,0,30271,medical,0.302,14,6,52.6,RENT,1,1
APP0000420,37,70344,15,22249,medical,0.254,3,5,27.6,RENT,0,0
APP0000421,38,81076,17,24982,debt_consolidation,0.141,12,3,11.9,MORTGAGE,0,0
APP0000422,24,40550,4,16208,vacation,0.167,1,4,43.9,MORTGAGE,3,1
APP0000423,32,47960,9,9555,medical,0.187,1,2,15.6,MORTGAGE,1,0
APP0000424,39,75117,12,32908,medical,0.183,13,13,43.9,MORTGAGE,1,0
APP0000425,40,47508,9,15746,car,0.133,7,7,28.1,RENT,0,0
APP0000426,21,46807,0,10582,wedding,0.35,0,2,47.3,RENT,3,1
APP0000427,21,32853,0,20094,medical,0.154,2,1,70.4,RENT,1,1
APP0000428,61,51326,33,22343,medical,0.296,8,4,13.1,MORTGAGE,0,0
APP0000429,21,26443,2,9526,home_improvement,0.144,0,5,26.6,MORTGAGE,2,1
APP0000430,60,74002,19,25766,home_improvement,0.175,32,10,31.4,OWN,0,0
APP0000431,39,49834,19,12170,medical,0.345,12,8,20.5,MORTGAGE,0,0
APP0000432,45,33820,8,11917,home_improvement,0.205,11,5,19.2,MORTGAGE,0,0
APP0000433,39,42492,13,9810,other,0.241,12,4,10.4,RENT,0,0
APP0000434,41,90512,22,26344,other,0.23,19,8,33.8,MORTGAGE,0,0
APP0000435,33,40501,12,22935,medical,0.148,6,8,17.9,RENT,0,0
APP0000436,46,33629,15,8604,vacation,0.189,3,5,35.9,RENT,0,0
APP0000437,45,39194,3,7928,major_purchase,0.293,9,7,36.2,RENT,2,0
APP0000438,52,35597,5,9946,debt_consolidation,0.212,26,9,28.7,MORTGAGE,1,0
APP0000439,21,119307,0,30991,vacation,0.131,2,2,4.4,RENT,0,0
APP0000440,43,49815,24,7376,debt_consolidation,0.162,18,9,10.2,RENT,1,0
APP0000441,50,53660,1,9691,wedding,0.133,23,10,24.8,OWN,0,0
APP0000442,48,77435,3,38025,other,0.284,25,7,21.5,RENT,0,0
APP0000443,40,22168,15,3347,medical,0.129,13,5,23.9,RENT,0,0
APP0000444,34,27751,8,6664,vacation,0.177,9,9,44.0,RENT,1,0
APP0000445,36,92654,13,17693,debt_consolidation,0.161,10,8,12.1,MORTGAGE,0,0
APP0000446,21,37277,1,5593,other,0.049,1,1,64.0,RENT,0,0
APP0000447,24,24928,4,5670,vacation,0.277,1,1,5.6,RENT,2,1
APP0000448,24,43402,4,5949,wedding,0.113,5,2,35.7,OWN,0,0
APP0000449,34,30219,3,15003,debt_consolidation,0.269,12,6,15.3,RENT,1,0
APP0000450,33,146749,5,32510,home_improvement,0.112,2,3,29.4,MORTGAGE,0,0
APP0000451,40,20722,2,5722,vacation,0.246,8,1,43.0,MORTGAGE,1,1
APP0000452,43,38099,0,19043,debt_consolidation,0.22,20,6,28.4,RENT,0,0
APP0000453,43,72465,16,13128,car,0.215,16,9,19.3,MORTGAGE,0,0
APP0000454,59,29834,38,11372,home_improvement,0.226,20,9,15.9,MORTGAGE,2,0
APP0000455,21,75163,1,16219,car,0.29,0,4,17.2,RENT,0,1
APP0000456,26,40621,6,12812,major_purchase,0.261,2,2,32.6,RENT,0,0
APP0000457,26,36791,3,14157,home_improvement,0.34,5,5,37.2,OWN,0,0
APP0000458,36,27040,0,7418,home_improvement,0.2,2,5,25.4,RENT,2,0
APP0000459,32,48859,8,18775,vacation,0.316,12,9,57.2,MORTGAGE,0,0
APP0000460,40,47247,9,13911,car,0.351,20,8,54.4,RENT,0,0
APP0000461,30,28402,11,6518,medical,0.161,3,6,12.4,MORTGAGE,0,0
APP0000462,28,42647,0,8971,vacation,0.151,4,6,64.5,MORTGAGE,1,1
APP0000463,42,185285,6,43626,major_purchase,0.106,19,4,37.1,RENT,0,0
APP0000464,49,50183,0,5492,debt_consolidation,0.137,15,6,38.2,RENT,0,0
APP0000465,24,24827,4,9212,vacation,0.36,2,3,31.5,RENT,2,1
APP0000466,21,90627,2,8748,major_purchase,0.101,2,2,49.2,RENT,0,0
APP0000467,39,100320,5,17376,wedding,0.211,1,5,11.4,RENT,0,0
APP0000468,24,40145,4,13353,home_improvement,0.25,2,4,38.5,RENT,0,0
APP0000469,21,122115,2,47434,home_improvement,0.37,1,3,26.6,MORTGAGE,1,1
APP0000470,49,57673,16,24867,car,0.146,7,5,25.0,MORTGAGE,0,0
APP0000471,33,74982,0,37230,major_purchase,0.322,13,10,13.7,OWN,0,0
APP0000472,44,171275,20,103537,debt_consolidation,0.257,3,6,15.2,MORTGAGE,0,0
APP0000473,44,48266,16,35766,medical,0.393,6,4,4.5,RENT,0,0
APP0000474,40,115711,17,110795,wedding,0.36,7,6,56.6,MORTGAGE,1,0
APP0000475,21,36996,0,6849,medical,0.178,0,1,38.4,RENT,2,0
APP0000476,47,159889,13,67528,home_improvement,0.336,11,11,6.9,MORTGAGE,0,0
APP0000477,44,22830,17,9486,major_purchase,0.299,10,9,18.9,RENT,1,1
APP0000478,34,69994,13,7559,car,0.1,14,15,38.0,MORTGAGE,0,0
APP0000479,51,117610,15,55236,medical,0.257,20,8,39.1,MORTGAGE,1,0
APP0000480,38,62833,14,18206,vacation,0.249,10,8,2.1,MORTGAGE,0,0
APP0000481,38,31400,13,4964,car,0.216,18,7,65.3,MORTGAGE,1,1
APP0000482,21,35373,1,13889,debt_consolidation,0.276,2,2,20.5,MORTGAGE,0,0
APP0000483,42,132554,14,56533,other,0.175,14,6,46.3,OWN,0,0
APP0000484,30,100511,7,19523,medical,0.1,7,5,24.3,RENT,0,0
APP0000485,43,48214,3,40341,medical,0.283,24,11,13.0,RENT,0,0
APP0000486,36,68183,14,26463,home_improvement,0.27,11,6,9.2,MORTGAGE,0,0
APP0000487,45,53889,8,19197,other,0.201,26,15,24.0,OWN,0,0
APP0000488,41,63261,11,30728,other,0.156,17,10,10.0,MORTGAGE,2,0
APP0000489,32,35497,5,25445,debt_consolidation,0.273,7,2,31.0,RENT,0,0
APP0000490,41,44663,11,8481,vacation,0.093,8,7,21.1,MORTGAGE,0,0
APP0000491,24,75079,1,17365,vacation,0.082,3,2,19.2,RENT,1,1
APP0000492,36,125839,6,17222,other,0.199,15,7,44.2,RENT,0,0
APP0000493,52,133711,3,68345,major_purchase,0.235,26,7,16.3,MORTGAGE,1,0
APP0000494,48,22164,24,6454,home_improvement,0.179,5,7,59.7,RENT,0,0
APP0000495,52,61577,5,29094,vacation,0.29,0,8,18.2,MORTGAGE,3,0
APP0000496,39,32110,6,26650,home_improvement,0.38,10,5,12.3,RENT,0,0
APP0000497,39,49790,10,7504,wedding,0.32,13,6,10.6,RENT,0,0
APP0000498,30,60833,5,27079,medical,0.198,0,5,14.6,MORTGAGE,0,0
APP0000499,50,142446,15,18669,debt_consolidation,0.235,3,1,40.5,OWN,0,0
APP0000500,36,182642,3,48784,other,0.204,10,8,12.9,OWN,1,0
APP0000501,27,27744,7,12759,home_improvement,0.145,3,3,40.6,RENT,0,0
APP0000502,29,136955,5,58929,debt_consolidation,0.187,2,3,18.6,RENT,0,0
APP0000503,36,173413,3,32017,home_improvement,0.193,17,6,26.7,MORTGAGE,0,0
APP0000504,39,72722,9,32864,vacation,0.236,11,8,3.5,MORTGAGE,0,0
APP0000505,26,33463,0,14314,medical,0.358,3,1,29.3,RENT,0,0
APP0000506,48,62041,16,7584,car,0.189,22,7,39.4,MORTGAGE,0,0
APP0000507,30,31031,7,12456,car,0.172,6,6,57.3,RENT,0,1
APP0000508,27,59821,7,16524,car,0.165,6,5,42.8,RENT,0,1
APP0000509,36,32580,9,6798,debt_consolidation,0.15,11,9,30.3,MORTGAGE,1,0
APP0000510,34,222561,5,120208,major_purchase,0.173,4,4,44.6,RENT,0,0
APP0000511,40,31340,6,12927,vacation,0.25,16,11,42.4,OWN,0,0
APP0000512,39,43998,20,14313,wedding,0.303,11,2,32.2,OWN,0,0
APP0000513,28,24249,7,4696,vacation,0.252,1,2,21.8,MORTGAGE,2,1
APP0000514,42,46875,22,22546,vacation,0.243,2,3,9.7,MORTGAGE,0,0
APP0000515,42,41294,11,16561,home_improvement,0.164,11,7,15.5,MORTGAGE,1,0
APP0000516,54,45911,28,23515,wedding,0.163,12,5,2.7,MORTGAGE,0,0
APP0000517,33,35578,11,11759,medical,0.31,10,5,33.3,RENT,0,0
APP0000518,33,56448,11,17529,wedding,0.213,11,7,25.4,OWN,1,0
APP0000519,27,56524,0,35340,home_improvement,0.22,8,3,74.7,RENT,0,0
APP0000520,44,39498,21,17285,home_improvement,0.179,11,6,44.3,RENT,0,0
APP0000521,42,73001,3,12778,car,0.204,4,7,66.5,RENT,0,0
APP0000522,30,72373,9,17501,major_purchase,0.342,1,2,5.3,MORTGAGE,0,0
APP0000523,50,136041,16,46542,debt_consolidation,0.295,14,10,11.2,MORTGAGE,0,0
APP0000524,56,64503,33,12847,major_purchase,0.163,13,8,26.6,RENT,0,0
APP0000525,21,66938,1,18120,debt_consolidation,0.111,1,5,35.5,RENT,0,1
APP0000526,42,44284,13,13886,medical,0.361,12,6,7.5,MORTGAGE,0,0
APP0000527,30,78816,6,25844,medical,0.131,7,2,23.3,MORTGAGE,1,0
APP0000528,45,60093,5,19918,major_purchase,0.147,12,10,48.3,RENT,0,0
APP0000529,36,46029,7,13291,wedding,0.285,12,1,7.0,RENT,0,0
APP0000530,23,69602,2,8908,wedding,0.206,0,2,23.4,MORTGAGE,0,0
APP0000531,33,31323,8,10064,debt_consolidation,0.378,2,3,30.1,RENT,0,0
APP0000532,48,31126,27,14556,major_purchase,0.31,6,7,31.0,RENT,1,0
APP0000533,21,40873,0,7399,debt_consolidation,0.212,1,4,5.5,RENT,1,0
APP0000534,21,30935,2,5452,vacation,0.352,0,4,39.8,RENT,0,0
APP0000535,25,64082,4,22258,wedding,0.219,2,3,25.8,RENT,1,0
APP0000536,35,56128,12,10353,other,0.061,2,4,39.0,MORTGAGE,0,0
APP0000537,46,59811,26,10985,other,0.105,0,5,14.0,RENT,0,0
APP0000538,29,24912,9,5346,major_purchase,0.206,2,4,53.7,RENT,1,1
APP0000539,36,20000,11,3773,major_purchase,0.108,0,2,22.2,RENT,0,0
APP0000540,48,63384,19,9404,car,0.354,26,9,17.8,OWN,0,0
APP0000541,48,79272,20,12177,home_improvement,0.078,28,8,4.0,RENT,0,0
APP0000542,31,83980,6,16110,car,0.273,11,5,20.4,MORTGAGE,0,0
APP0000543,21,31955,0,7536,other,0.201,2,2,32.1,MORTGAGE,3,1
APP0000544,48,25160,22,9404,car,0.109,20,7,25.6,MORTGAGE,0,0
APP0000545,21,68609,0,24403,wedding,0.11,2,6,17.0,RENT,2,1
APP0000546,38,122625,14,22783,wedding,0.091,5,9,24.0,OWN,0,0
APP0000547,34,36141,13,13984,debt_consolidation,0.342,9,4,3.5,MORTGAGE,0,0
APP0000548,48,69754,19,4645,debt_consolidation,0.16,9,6,44.5,OWN,1,0
APP0000549,61,48710,0,21496,home_improvement,0.248,11,6,31.1,MORTGAGE,2,1
APP0000550,57,173747,5,71224,home_improvement,0.341,35,11,32.0,MORTGAGE,0,0
APP0000551,53,102544,30,39874,other,0.144,6,2,21.0,MORTGAGE,0,0
APP0000552,38,27310,12,11005,other,0.282,6,3,27.0,RENT,0,0
APP0000553,40,26875,3,6856,debt_consolidation,0.197,11,8,12.1,MORTGAGE,0,0
APP0000554,28,36582,1,7090,other,0.254,3,4,29.1,OWN,1,1
APP0000555,21,29317,0,15027,other,0.314,1,4,27.8,OWN,2,1
APP0000556,29,97173,5,23415,medical,0.105,7,3,22.7,MORTGAGE,0,0
APP0000557,40,50070,0,13294,vacation,0.166,20,8,46.8,MORTGAGE,0,0
APP0000558,21,33168,0,10966,other,0.235,0,3,27.6,RENT,1,0
APP0000559,37,167231,17,111128,home_improvement,0.273,7,7,52.9,MORTGAGE,0,0
APP0000560,34,35662,14,17854,wedding,0.389,9,7,32.9,RENT,2,0
APP0000561,33,43503,0,14385,vacation,0.367,4,5,67.6,MORTGAGE,1,0
APP0000562,35,47582,4,26823,other,0.21,7,1,15.0,OWN,0,0
APP0000563,21,34443,1,8234,other,0.16,1,5,12.7,RENT,0,0
APP0000564,47,57737,6,7930,wedding,0.12,14,7,19.1,MORTGAGE,0,0
APP0000565,35,140175,12,47757,medical,0.331,8,2,28.2,MORTGAGE,1,0
APP0000566,33,57594,10,9193,medical,0.092,1,5,36.6,MORTGAGE,0,0
APP0000567,37,51649,3,8626,home_improvement,0.208,5,4,36.8,MORTGAGE,1,0
APP0000568,49,84424,6,34482,debt_consolidation,0.273,2,1,2.4,MORTGAGE,2,0
APP0000569,38,40024,14,7210,debt_consolidation,0.324,18,7,43.7,MORTGAGE,0,0
APP0000570,50,236691,18,69937,debt_consolidation,0.303,27,7,29.9,MORTGAGE,0,0
APP0000571,27,25500,2,4642,wedding,0.24,8,4,35.3,RENT,1,0
APP0000572,49,87996,11,15238,other,0.192,0,2,22.3,MORTGAGE,0,0
APP0000573,41,32857,4,5568,car,0.175,3,6,25.2,RENT,1,1
APP0000574,42,161393,12,94426,medical,0.127,0,3,11.5,MORTGAGE,1,0
APP0000575,21,33477,2,9233,wedding,0.242,0,2,7.4,MORTGAGE,2,0
APP0000576,30,20000,3,5843,debt_consolidation,0.151,2,4,45.4,MORTGAGE,3,0
APP0000577,26,52725,0,18195,major_purchase,0.144,1,4,33.4,RENT,1,0
APP0000578,47,90903,15,18852,major_purchase,0.11,0,2,27.5,MORTGAGE,0,0
APP0000579,75,52300,25,24223,wedding,0.263,47,11,29.5,MORTGAGE,0,0
APP0000580,21,40247,2,6847,medical,0.068,1,3,12.4,RENT,3,1
APP0000581,21,59444,0,5318,home_improvement,0.052,0,3,23.0,RENT,0,0
APP0000582,44,52431,25,16259,debt_consolidation,0.184,13,3,44.8,RENT,0,0
APP0000583,44,88252,15,14266,vacation,0.233,0,8,18.3,MORTGAGE,0,0
APP0000584,46,40661,26,10755,home_improvement,0.191,27,12,65.7,RENT,0,0
APP0000585,21,54122,0,9948,debt_consolidation,0.085,1,3,16.2,MORTGAGE,0,0
APP0000586,23,63985,4,10092,wedding,0.345,4,4,5.1,MORTGAGE,0,0
APP0000587,38,85635,1,16794,car,0.217,14,6,21.6,MORTGAGE,0,1
APP0000588,30,43626,4,21443,wedding,0.149,10,6,13.3,RENT,0,0
APP0000589,41,34970,18,3931,wedding,0.139,9,3,62.8,MORTGAGE,0,0
APP0000590,27,91227,7,27936,debt_consolidation,0.12,5,6,22.8,MORTGAGE,0,0
APP0000591,38,58993,2,18036,vacation,0.133,1,3,43.8,OWN,3,0
APP0000592,32,22624,8,8857,home_improvement,0.239,9,7,39.8,RENT,0,0
APP0000593,29,57039,2,21381,wedding,0.292,6,4,27.6,RENT,0,1
APP0000594,47,99213,10,80056,medical,0.281,1,4,19.4,RENT,1,0
APP0000595,36,98849,7,18446,home_improvement,0.069,1,3,17.2,RENT,2,1
APP0000596,32,38404,9,9634,car,0.178,1,1,25.2,MORTGAGE,1,1
APP0000597,59,20000,37,6366,other,0.225,9,3,1.0,OWN,0,0
APP0000598,58,63044,2,28197,major_purchase,0.227,33,8,9.3,RENT,1,1
APP0000599,46,57999,15,39704,debt_consolidation,0.355,21,13,54.8,RENT,0,0
APP0000600,32,31264,9,7714,vacation,0.18,13,8,46.1,MORTGAGE,1,0
APP0000601,44,44594,24,15235,car,0.111,21,8,13.6,MORTGAGE,1,1
APP0000602,37,52086,6,15437,medical,0.098,5,3,51.0,MORTGAGE,0,0
APP0000603,34,20000,2,3006,home_improvement,0.282,7,4,23.1,RENT,0,0
APP0000604,44,26226,20,4948,wedding,0.108,11,6,9.6,RENT,1,0
APP0000605,54,39136,9,20965,medical,0.227,17,9,20.9,RENT,0,1
APP0000606,57,46149,26,12172,debt_consolidation,0.169,18,6,50.9,MORTGAGE,0,0
APP0000607,48,145522,20,24461,medical,0.245,21,14,20.3,MORTGAGE,2,0
APP0000608,43,25439,5,9983,vacation,0.237,11,3,29.1,MORTGAGE,0,1
APP0000609,39,114599,20,25786,medical,0.185,12,7,18.5,OWN,0,0
APP0000610,56,56334,12,17241,medical,0.18,30,16,43.2,OWN,0,0
APP0000611,27,57963,2,26142,vacation,0.283,5,1,7.6,OWN,0,0
APP0000612,48,53541,3,9453,other,0.066,5,3,47.8,OWN,0,0
APP0000613,21,66724,0,13933,debt_consolidation,0.2,2,2,43.5,RENT,0,0
APP0000614,44,69745,18,19033,debt_consolidation,0.182,2,3,42.9,OWN,0,0
APP0000615,40,35921,9,14930,debt_consolidation,0.16,5,5,18.0,RENT,0,0
APP0000616,29,82226,6,19142,wedding,0.343,5,10,13.3,RENT,1,0
APP0000617,41,33727,22,19188,major_purchase,0.167,7,3,22.1,OWN,0,0
APP0000618,36,179938,6,73062,wedding,0.112,8,2,43.7,MORTGAGE,0,0
APP0000619,29,20229,2,10084,wedding,0.262,2,3,11.1,RENT,0,1
APP0000620,30,78844,1,25740,home_improvement,0.188,9,2,18.4,RENT,0,1
APP0000621,42,95767,12,24096,wedding,0.149,18,12,2.8,MORTGAGE,0,0
APP0000622,30,41507,9,20258,wedding,0.173,4,5,38.8,OWN,1,0
APP0000623,24,90014,3,23902,major_purchase,0.36,3,2,41.2,RENT,2,0
APP0000624,43,74705,22,34951,vacation,0.178,3,1,13.9,RENT,0,0
APP0000625,51,34857,25,14604,major_purchase,0.175,8,5,18.8,RENT,0,0
APP0000626,60,83796,19,14340,car,0.078,15,7,17.4,RENT,0,0
APP0000627,42,26173,8,9188,medical,0.351,10,5,27.5,RENT,0,0
APP0000628,47,73099,21,9096,vacation,0.157,1,2,46.1,RENT,0,0
APP0000629,57,72272,29,10600,home_improvement,0.053,24,7,47.4,OWN,1,0
APP0000630,45,35859,13,19168,debt_consolidation,0.226,24,7,31.3,RENT,0,0
APP0000631,40,46980,8,7140,home_improvement,0.117,15,7,27.3,OWN,0,0
APP0000632,40,29058,3,5659,wedding,0.123,14,6,49.0,MORTGAGE,0,0
APP0000633,51,72177,22,40386,car,0.23,26,9,23.1,MORTGAGE,0,0
APP0000634,28,71048,6,65223,wedding,0.315,5,5,16.5,MORTGAGE,0,0
APP0000635,32,50633,9,18300,car,0.178,6,5,41.0,OWN,0,0
APP0000636,21,76954,2,27174,wedding,0.125,2,1,18.1,MORTGAGE,3,1
APP0000637,27,47058,7,11870,medical,0.259,2,1,31.1,MORTGAGE,1,0
APP0000638,52,48474,23,9971,other,0.224,23,10,52.3,RENT,0,0
APP0000639,40,30430,13,5197,debt_consolidation,0.124,8,5,42.9,RENT,1,0
APP0000640,21,41245,0,13931,debt_consolidation,0.177,0,2,24.3,MORTGAGE,0,0
APP0000641,39,46503,19,7859,wedding,0.186,17,9,29.1,RENT,0,0
APP0000642,22,20000,0,15039,wedding,0.379,0,4,60.7,RENT,2,1
APP0000643,37,42090,6,25312,other,0.232,13,8,11.8,MORTGAGE,0,0
APP0000644,75,165066,29,106667,vacation,0.292,1,4,7.4,MORTGAGE,1,0
APP0000645,30,101040,1,41782,car,0.294,2,1,10.6,OWN,0,0
APP0000646,53,76232,5,17823,debt_consolidation,0.224,16,13,11.6,MORTGAGE,1,0
APP0000647,49,73623,12,21031,medical,0.183,29,8,7.3,RENT,0,0
APP0000648,36,89915,14,48655,debt_consolidation,0.271,13,5,37.3,RENT,1,1
APP0000649,21,22332,1,4732,vacation,0.1,1,5,20.1,MORTGAGE,0,1
APP0000650,21,25378,2,7568,home_improvement,0.17,1,2,37.2,RENT,0,1
APP0000651,30,90543,0,30991,car,0.369,9,5,38.7,OWN,0,0
APP0000652,57,110544,18,31906,other,0.088,9,6,33.2,OWN,0,0
APP0000653,44,171416,1,42053,other,0.142,15,13,16.0,MORTGAGE,0,0
APP0000654,26,60064,4,19821,major_purchase,0.343,7,3,11.4,MORTGAGE,0,0
APP0000655,45,88447,14,14708,debt_consolidation,0.308,19,13,33.5,MORTGAGE,0,0
APP0000656,35,72675,6,13674,medical,0.136,10,7,67.8,MORTGAGE,0,0
APP0000657,39,94574,11,18606,debt_consolidation,0.227,19,8,13.3,RENT,2,0
APP0000658,27,51254,3,12608,medical,0.214,3,11,26.8,RENT,1,0
APP0000659,30,37467,4,8254,medical,0.298,4,3,63.6,RENT,2,0
APP0000660,21,97799,2,15250,vacation,0.228,1,3,10.1,RENT,3,1
